valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,prix_m2,jour,mois,annee,arrondissement
1226067.4,71.0,2.0,2.314618,48.870817,17268.55492957746,13,12,2024,8
495000.0,74.0,3.0,2.384106,48.88563,6689.189189189189,19,12,2024,19
240000.0,64.0,4.0,2.39132,48.867729,3750.0,2,12,2024,20
219000.0,24.0,1.0,2.38278,48.87575,9125.0,18,12,2024,19
490000.0,27.0,1.0,2.332495,48.877319,18148.14814814815,20,11,2024,9
184500.0,26.0,1.0,2.346168,48.887917,7096.153846153846,20,12,2024,18
190000.0,25.0,1.0,2.38104,48.874538,7600.0,17,12,2024,19
426400.0,41.0,3.0,2.354079,48.869918,10400.0,12,12,2024,10
450000.0,71.0,2.0,2.314618,48.870817,6338.028169014085,13,12,2024,8
970730.0,75.0,4.0,2.317168,48.887939,12943.066666666668,10,12,2024,17
670000.0,69.0,3.0,2.288102,48.880714,9710.144927536232,12,12,2024,17
1480300.0,107.0,5.0,2.335565,48.889043,13834.579439252337,20,12,2024,18
400000.0,32.0,2.0,2.35952,48.863538,12500.0,19,12,2024,3
526824.0,54.0,3.0,2.362265,48.880935,9756.0,16,12,2024,10
611750.0,49.0,2.0,2.303939,48.882714,12484.69387755102,20,12,2024,17
510500.0,39.0,2.0,2.298872,48.874585,13089.74358974359,20,12,2024,8
1253650.0,82.0,4.0,2.335837,48.885978,15288.414634146342,18,12,2024,18
381380.0,36.0,2.0,2.337105,48.883397,10593.888888888889,19,12,2024,18
267800.0,26.0,1.0,2.365149,48.857851,10300.0,5,12,2024,3
800000.0,87.0,4.0,2.408165,48.849311,9195.402298850575,20,12,2024,20
300000.0,26.0,2.0,2.322171,48.885648,11538.461538461539,18,12,2024,17
108000.0,20.0,1.0,2.382604,48.872609,5400.0,20,12,2024,20
2075300.0,120.0,4.0,2.297081,48.883317,17294.166666666668,17,12,2024,17
300000.0,26.0,2.0,2.357666,48.873995,11538.461538461539,18,12,2024,10
580000.0,55.0,3.0,2.328298,48.882155,10545.454545454546,27,12,2024,9
640000.0,94.0,3.0,2.410489,48.847924,6808.510638297872,5,12,2024,20
227850.0,38.0,2.0,2.32198,48.888127,5996.0526315789475,23,12,2024,17
280000.0,30.0,1.0,2.39658,48.868463,9333.333333333334,4,12,2024,20
246000.0,30.0,2.0,2.398076,48.866892,8200.0,16,12,2024,20
317632.0,38.0,2.0,2.39998,48.868589,8358.736842105263,10,12,2024,20
1050000.0,102.0,1.0,2.3306,48.869712,10294.117647058823,23,12,2024,2
630400.0,60.0,3.0,2.337042,48.89574,10506.666666666666,18,12,2024,18
229000.0,25.0,1.0,2.346783,48.864032,9160.0,30,12,2024,1
252550.0,30.0,2.0,2.360091,48.894131,8418.333333333334,17,12,2024,18
485000.0,42.0,2.0,2.348647,48.875582,11547.619047619048,11,12,2024,10
424000.0,35.0,3.0,2.389208,48.874829,12114.285714285714,13,12,2024,20
338490.0,35.0,2.0,2.357284,48.867364,9671.142857142857,27,11,2024,3
464400.0,55.0,3.0,2.370006,48.874673,8443.636363636364,30,12,2024,10
285600.0,32.0,2.0,2.39132,48.867729,8925.0,13,12,2024,20
285600.0,31.0,2.0,2.39132,48.867729,9212.90322580645,13,12,2024,20
467775.0,58.0,3.0,2.388757,48.863402,8065.086206896552,13,12,2024,20
255000.0,27.0,3.0,2.38006,48.885729,9444.444444444445,27,12,2024,19
372870.0,40.0,2.0,2.285874,48.880991,9321.75,27,12,2024,17
205000.0,31.0,2.0,2.32271,48.885457,6612.903225806452,23,12,2024,17
559000.0,67.0,3.0,2.368242,48.878191,8343.283582089553,18,12,2024,10
380000.0,45.0,2.0,2.389496,48.879212,8444.444444444445,11,12,2024,19
615000.0,75.0,3.0,2.401669,48.850224,8200.0,20,12,2024,20
777300.0,73.0,4.0,2.289251,48.880136,10647.945205479453,11,12,2024,17
1452245.0,115.0,3.0,2.302956,48.883821,12628.217391304348,29,11,2024,17
1190000.0,94.0,3.0,2.302956,48.883821,12659.574468085106,29,11,2024,17
222000.0,26.0,2.0,2.323396,48.893079,8538.461538461539,20,12,2024,17
411500.0,50.0,3.0,2.321663,48.894657,8230.0,16,12,2024,17
262000.0,30.0,2.0,2.367008,48.885805,8733.333333333334,19,12,2024,19
174000.0,23.0,1.0,2.392319,48.874629,7565.217391304348,30,12,2024,20
1434600.0,118.0,5.0,2.341241,48.876877,12157.627118644068,20,12,2024,9
310000.0,25.0,2.0,2.317815,48.87536,12400.0,23,12,2024,8
481950.0,49.0,2.0,2.29742,48.882455,9835.714285714286,17,12,2024,17
413150.0,50.0,3.0,2.373573,48.874634,8263.0,11,12,2024,10
393000.0,45.0,3.0,2.322935,48.887298,8733.333333333334,12,12,2024,17
131000.0,18.0,1.0,2.32636,48.886536,7277.777777777777,27,12,2024,18
583000.0,42.0,3.0,2.359036,48.887054,13880.952380952382,13,12,2024,18
583000.0,33.0,3.0,2.359036,48.887054,17666.666666666668,13,12,2024,18
149500.0,21.0,1.0,2.37118,48.8854,7119.047619047619,19,12,2024,19
395000.0,37.0,2.0,2.344454,48.890335,10675.675675675675,19,12,2024,18
190000.0,55.0,2.0,2.359978,48.886707,3454.5454545454545,20,12,2024,18
703300.0,64.0,3.0,2.394148,48.874204,10989.0625,19,12,2024,20
444333.34,42.0,2.0,2.36126,48.860414,10579.365238095239,13,12,2024,3
690000.0,56.0,2.0,2.346844,48.8792,12321.42857142857,17,12,2024,9
502810.0,56.0,3.0,2.372809,48.881157,8978.75,17,12,2024,19
310000.0,42.0,2.0,2.376912,48.890189,7380.952380952381,12,12,2024,19
990000.0,98.0,3.0,2.325642,48.886463,10102.040816326531,19,12,2024,17
679000.0,45.0,2.0,2.304678,48.871669,15088.888888888889,16,12,2024,8
1007230.0,94.0,4.0,2.360147,48.870754,10715.212765957447,18,12,2024,10
200000.0,26.0,2.0,2.320244,48.883471,7692.307692307692,11,12,2024,17
907500.0,96.0,5.0,2.402207,48.860502,9453.125,12,12,2024,20
280000.0,42.0,2.0,2.356571,48.897269,6666.666666666667,12,12,2024,18
330000.0,40.0,2.0,2.387049,48.87179,8250.0,9,12,2024,20
398000.0,46.0,2.0,2.322972,48.880838,8652.173913043478,11,12,2024,8
170000.0,24.0,1.0,2.40988,48.853129,7083.333333333333,10,12,2024,20
361740.0,38.0,3.0,2.370991,48.885392,9519.473684210527,13,12,2024,19
335000.0,37.0,2.0,2.395622,48.856309,9054.054054054053,19,12,2024,20
347970.0,39.0,2.0,2.311593,48.886445,8922.307692307691,26,12,2024,17
185000.0,21.0,1.0,2.327581,48.890067,8809.52380952381,23,12,2024,18
588200.0,58.0,4.0,2.354562,48.874339,10141.379310344828,30,12,2024,10
580500.0,49.0,3.0,2.381096,48.882315,11846.938775510203,26,12,2024,19
210000.0,28.0,1.0,2.350821,48.881202,7500.0,18,12,2024,10
2000000.0,114.0,3.0,2.293257,48.875077,17543.859649122805,19,12,2024,17
280000.0,26.0,2.0,2.391143,48.869819,10769.23076923077,27,12,2024,20
160810.0,24.0,1.0,2.327211,48.890321,6700.416666666667,19,12,2024,18
165000.0,20.0,1.0,2.343034,48.890438,8250.0,2,12,2024,18
332000.0,41.0,3.0,2.334753,48.88784,8097.5609756097565,20,12,2024,18
583788.0,83.0,4.0,2.312046,48.871961,7033.590361445783,16,12,2024,8
105000.0,20.0,1.0,2.364868,48.863936,5250.0,12,12,2024,3
233000.0,16.0,1.0,2.368871,48.87627,14562.5,17,12,2024,10
194000.0,15.0,2.0,2.368871,48.87627,12933.333333333334,17,12,2024,10
125000.0,22.0,1.0,2.40615,48.877208,5681.818181818182,18,12,2024,19
623100.0,44.0,2.0,2.351545,48.86264,14161.363636363636,20,12,2024,3
970000.0,68.0,3.0,2.35826,48.858671,14264.70588235294,27,12,2024,4
350000.0,35.0,1.0,2.299793,48.867469,10000.0,27,12,2024,8
254650.0,34.0,1.0,2.396411,48.857187,7489.705882352941,19,12,2024,20
484150.0,64.0,3.0,2.381405,48.887022,7564.84375,18,12,2024,19
705000.0,60.0,2.0,2.303906,48.881785,11750.0,27,12,2024,17
977500.0,56.0,2.0,2.361321,48.857893,17455.35714285714,30,12,2024,3
1095238.0,105.0,4.0,2.30076,48.887491,10430.838095238096,20,12,2024,17
311000.0,42.0,2.0,2.388083,48.883415,7404.761904761905,30,12,2024,19
704500.0,85.0,4.0,2.401191,48.873553,8288.235294117647,12,12,2024,20
332000.0,34.0,2.0,2.404499,48.851663,9764.70588235294,19,12,2024,20
498760.0,54.0,2.0,2.367611,48.886587,9236.296296296296,18,12,2024,19
179000.0,21.0,2.0,2.31754,48.87088,8523.809523809523,18,12,2024,8
664500.0,36.0,2.0,2.347979,48.875647,18458.333333333332,13,12,2024,9
880195.0,74.0,2.0,2.338063,48.863501,11894.527027027027,18,12,2024,1
415000.0,52.0,3.0,2.286265,48.881195,7980.7692307692305,20,12,2024,17
160000.0,30.0,2.0,2.361228,48.886224,5333.333333333333,17,12,2024,18
977000.0,53.0,2.0,2.361325,48.862146,18433.962264150945,19,12,2024,3
612500.0,61.0,3.0,2.383055,48.876113,10040.983606557376,23,12,2024,19
481360.0,41.0,2.0,2.359801,48.868007,11740.487804878048,20,12,2024,3
1100000.0,110.0,5.0,2.338654,48.877756,10000.0,19,12,2024,9
395000.0,44.0,2.0,2.378936,48.875904,8977.272727272728,20,12,2024,19
350000.0,48.0,2.0,2.384979,48.867179,7291.666666666667,18,12,2024,20
445000.0,54.0,3.0,2.372597,48.880828,8240.74074074074,19,12,2024,19
445000.0,43.0,2.0,2.372597,48.880828,10348.837209302326,19,12,2024,19
324350.0,26.0,1.0,2.322308,48.888037,12475.0,11,12,2024,17
229520.0,23.0,1.0,2.396411,48.857187,9979.130434782608,16,12,2024,20
243500.0,30.0,1.0,2.403529,48.857602,8116.666666666667,18,12,2024,20
190000.0,17.0,1.0,2.347472,48.877848,11176.470588235294,4,12,2024,9
480000.0,50.0,2.0,2.335797,48.867934,9600.0,18,12,2024,2
693196.0,63.0,2.0,2.302956,48.883821,11003.111111111111,20,12,2024,17
177000.0,19.0,1.0,2.326645,48.893026,9315.78947368421,20,12,2024,17
540000.0,65.0,3.0,2.326236,48.897246,8307.692307692309,16,12,2024,17
350000.0,50.0,2.0,2.367767,48.883765,7000.0,11,12,2024,10
167400.0,30.0,1.0,2.336143,48.883005,5580.0,20,12,2024,18
707000.0,60.0,3.0,2.342241,48.889528,11783.333333333334,23,12,2024,18
402500.0,45.0,2.0,2.393399,48.870467,8944.444444444445,27,12,2024,20
140000.0,27.0,1.0,2.362369,48.894577,5185.185185185185,10,12,2024,18
158165.0,18.0,1.0,2.349461,48.89341,8786.944444444445,18,12,2024,18
392750.0,33.0,2.0,2.349501,48.875908,11901.515151515152,20,12,2024,10
323010.0,31.0,3.0,2.350705,48.869607,10419.677419354839,30,12,2024,2
247000.0,30.0,2.0,2.358836,48.872069,8233.333333333334,23,12,2024,10
170000.0,20.0,1.0,2.336233,48.879819,8500.0,18,12,2024,9
558000.0,58.0,3.0,2.377985,48.885239,9620.689655172413,23,12,2024,19
259000.0,29.0,1.0,2.367238,48.883445,8931.034482758621,17,12,2024,10
283810.0,34.0,1.0,2.354681,48.86825,8347.35294117647,19,12,2024,3
223000.0,27.0,3.0,2.341482,48.887899,8259.25925925926,18,12,2024,18
462500.0,47.0,3.0,2.358128,48.856631,9840.425531914894,6,12,2024,4
341000.0,35.0,2.0,2.333011,48.867487,9742.857142857143,16,12,2024,1
518550.0,46.0,2.0,2.379972,48.874433,11272.826086956522,13,12,2024,19
595000.0,62.0,3.0,2.347372,48.875561,9596.774193548386,18,12,2024,9
985000.0,95.0,3.0,2.359867,48.866496,10368.421052631578,16,12,2024,3
160000.0,20.0,1.0,2.341796,48.891498,8000.0,11,12,2024,18
629560.0,58.0,2.0,2.312565,48.885029,10854.48275862069,20,12,2024,17
132000.0,20.0,2.0,2.323031,48.885121,6600.0,30,12,2024,17
920500.0,82.0,4.0,2.336677,48.883327,11225.609756097561,19,12,2024,18
504800.0,49.0,2.0,2.364701,48.873967,10302.040816326531,12,12,2024,10
682500.0,59.0,3.0,2.335023,48.891308,11567.796610169491,19,12,2024,18
205000.0,19.0,1.0,2.297017,48.87575,10789.473684210527,13,12,2024,8
322500.0,48.0,3.0,2.341339,48.890333,6718.75,16,12,2024,18
235900.0,27.0,1.0,2.339453,48.891733,8737.037037037036,17,12,2024,18
950000.0,83.0,3.0,2.344509,48.866828,11445.783132530121,23,12,2024,2
290000.0,30.0,2.0,2.346005,48.890753,9666.666666666666,17,12,2024,18
307000.0,43.0,3.0,2.347505,48.869772,7139.53488372093,17,12,2024,2
162750.0,30.0,2.0,2.384753,48.898055,5425.0,4,12,2024,19
463000.0,54.0,2.0,2.307267,48.88672,8574.074074074075,11,12,2024,17
405000.0,30.0,2.0,2.285636,48.879945,13500.0,20,12,2024,17
332500.0,43.0,3.0,2.322514,48.891611,7732.558139534884,19,12,2024,17
205000.0,32.0,2.0,2.359658,48.872999,6406.25,19,12,2024,10
285000.0,22.0,1.0,2.33437,48.882731,12954.545454545454,30,12,2024,9
400000.0,34.0,1.0,2.339155,48.885928,11764.70588235294,13,12,2024,18
184000.0,27.0,1.0,2.362369,48.894577,6814.814814814815,18,12,2024,18
120000.0,15.0,1.0,2.342699,48.892472,8000.0,18,12,2024,18
302000.0,30.0,2.0,2.34825,48.887142,10066.666666666666,18,12,2024,18
213000.0,23.0,1.0,2.333726,48.887525,9260.869565217392,17,12,2024,18
310000.0,60.0,3.0,2.31613,48.87464,5166.666666666667,13,12,2024,8
360000.0,33.0,2.0,2.340744,48.884715,10909.09090909091,19,12,2024,18
1183600.0,117.0,4.0,2.295071,48.882075,10116.239316239316,27,12,2024,17
197000.0,22.0,2.0,2.321425,48.892271,8954.545454545454,18,12,2024,17
540000.0,51.0,2.0,2.340278,48.87917,10588.235294117647,26,12,2024,9
710000.0,104.0,4.0,2.353426,48.853204,6826.923076923077,16,12,2024,4
140000.0,16.0,1.0,2.377122,48.892433,8750.0,17,12,2024,19
394500.0,31.0,2.0,2.337029,48.892536,12725.806451612903,12,12,2024,18
570000.0,53.0,3.0,2.332874,48.887265,10754.716981132075,23,12,2024,18
429600.0,46.0,2.0,2.396286,48.880005,9339.130434782608,19,12,2024,19
545000.0,63.0,3.0,2.346588,48.88971,8650.79365079365,12,12,2024,18
400000.0,37.0,1.0,2.321341,48.88913,10810.81081081081,30,12,2024,17
435000.0,42.0,2.0,2.351159,48.862903,10357.142857142857,18,12,2024,3
480000.0,87.0,4.0,2.370769,48.890985,5517.241379310345,20,12,2024,19
480000.0,45.0,2.0,2.340218,48.862656,10666.666666666666,26,12,2024,1
245000.0,64.0,3.0,2.323103,48.895648,3828.125,16,12,2024,17
377000.0,25.0,1.0,2.336892,48.883404,15080.0,19,12,2024,18
280029.0,27.0,1.0,2.361328,48.871117,10371.444444444445,18,12,2024,10
306565.6,61.0,3.0,2.362071,48.870857,5025.665573770491,19,12,2024,10
518000.0,87.0,4.0,2.370725,48.893658,5954.022988505747,20,12,2024,19
546000.0,66.0,3.0,2.373024,48.879531,8272.727272727272,26,12,2024,19
869700.0,53.0,3.0,2.331901,48.880724,16409.43396226415,27,12,2024,9
456730.0,52.0,3.0,2.349005,48.887403,8783.26923076923,20,12,2024,18
460000.0,66.0,3.0,2.406191,48.872424,6969.69696969697,26,12,2024,20
353500.0,33.0,2.0,2.334801,48.880071,10712.121212121212,17,12,2024,9
473000.0,41.0,2.0,2.293936,48.88111,11536.585365853658,27,12,2024,17
231000.0,24.0,1.0,2.379557,48.875057,9625.0,17,12,2024,19
230000.0,26.0,1.0,2.34881,48.885128,8846.153846153846,30,12,2024,18
297000.0,33.0,1.0,2.327484,48.889481,9000.0,10,12,2024,18
690000.0,55.0,3.0,2.31814,48.870867,12545.454545454546,20,12,2024,8
600000.0,54.0,3.0,2.349059,48.872485,11111.111111111111,13,12,2024,10
255000.0,30.0,2.0,2.364298,48.879331,8500.0,18,12,2024,10
305000.0,27.0,1.0,2.400314,48.848568,11296.296296296296,17,12,2024,20
260000.0,18.0,2.0,2.34979,48.864588,14444.444444444445,19,12,2024,2
215000.0,22.0,1.0,2.353648,48.873924,9772.727272727272,13,12,2024,10
382500.0,48.0,2.0,2.403469,48.875182,7968.75,20,12,2024,20
480000.0,47.0,3.0,2.335745,48.876594,10212.765957446809,20,12,2024,9
330000.0,28.0,1.0,2.355602,48.862672,11785.714285714286,16,12,2024,3
335000.0,27.0,1.0,2.362112,48.85518,12407.407407407407,20,12,2024,4
565000.0,68.0,3.0,2.309013,48.885404,8308.823529411764,20,12,2024,17
525972.0,41.0,2.0,2.3636,48.859972,12828.585365853658,20,12,2024,3
450000.0,29.0,2.0,2.334338,48.869373,15517.241379310344,30,12,2024,2
295000.0,46.0,2.0,2.356523,48.885325,6413.04347826087,20,12,2024,18
546450.0,46.0,2.0,2.31705,48.882613,11879.347826086956,23,12,2024,17
260000.0,46.0,2.0,2.350055,48.892588,5652.173913043478,23,12,2024,18
424500.0,31.0,2.0,2.32756,48.871812,13693.548387096775,13,12,2024,9
470000.0,42.0,3.0,2.32165,48.888749,11190.47619047619,11,12,2024,17
115000.0,16.0,1.0,2.360219,48.889613,7187.5,23,12,2024,18
346500.0,32.0,3.0,2.314974,48.883195,10828.125,6,12,2024,17
280000.0,27.0,2.0,2.357633,48.878195,10370.37037037037,16,12,2024,10
1650000.0,96.0,4.0,2.341865,48.874198,17187.5,23,12,2024,9
318170.0,42.0,3.0,2.351645,48.885326,7575.476190476191,23,12,2024,18
800000.0,112.0,4.0,2.284744,48.882277,7142.857142857143,20,12,2024,17
198104.0,20.0,1.0,2.32618,48.874609,9905.2,23,12,2024,8
471100.0,48.0,2.0,2.367905,48.883015,9814.583333333334,30,12,2024,10
222000.0,25.0,1.0,2.400101,48.870273,8880.0,26,11,2024,20
330000.0,28.0,2.0,2.315166,48.882035,11785.714285714286,16,12,2024,17
253000.0,30.0,2.0,2.338527,48.882773,8433.333333333334,17,12,2024,18
290000.0,38.0,2.0,2.388931,48.878711,7631.578947368421,30,12,2024,19
307630.0,35.0,3.0,2.350543,48.886833,8789.42857142857,10,12,2024,18
210000.0,24.0,1.0,2.291466,48.881221,8750.0,13,12,2024,17
300000.0,36.0,2.0,2.350763,48.891045,8333.333333333334,18,12,2024,18
584350.0,51.0,3.0,2.315184,48.882149,11457.843137254902,17,12,2024,17
374000.0,36.0,1.0,2.348303,48.861062,10388.888888888889,20,12,2024,1
280000.0,35.0,2.0,2.390124,48.871923,8000.0,23,12,2024,20
289000.0,35.0,1.0,2.360514,48.887435,8257.142857142857,26,12,2024,18
236000.0,28.0,2.0,2.362121,48.874145,8428.57142857143,27,12,2024,10
1050000.0,105.0,5.0,2.299311,48.882252,10000.0,15,11,2024,17
645000.0,63.0,4.0,2.364254,48.873494,10238.095238095239,19,12,2024,10
100000.0,18.0,2.0,2.358483,48.866748,5555.555555555556,17,12,2024,3
140000.0,20.0,1.0,2.319124,48.894054,7000.0,26,12,2024,17
292000.0,41.0,2.0,2.401155,48.873129,7121.951219512195,30,12,2024,20
320000.0,36.0,1.0,2.386577,48.875847,8888.888888888889,27,12,2024,19
182000.0,23.0,1.0,2.347709,48.895824,7913.04347826087,31,12,2024,18
367000.0,35.0,2.0,2.338421,48.880579,10485.714285714286,30,12,2024,9
950000.0,84.0,5.0,2.349252,48.880942,11309.52380952381,27,12,2024,9
1180000.0,90.0,4.0,2.356821,48.851481,13111.111111111111,18,12,2024,4
622506.0,47.0,2.0,2.339826,48.872239,13244.808510638299,20,12,2024,9
1367700.0,100.0,5.0,2.380759,48.875377,13677.0,27,12,2024,19
220000.0,29.0,1.0,2.371308,48.875643,7586.206896551724,27,12,2024,10
170000.0,20.0,1.0,2.382318,48.886537,8500.0,27,12,2024,19
436800.0,45.0,3.0,2.383136,48.867612,9706.666666666666,19,12,2024,20
746000.0,68.0,4.0,2.35593,48.856731,10970.588235294117,19,12,2024,4
587500.0,50.0,2.0,2.403672,48.87704,11750.0,20,12,2024,19
270000.0,26.0,2.0,2.319099,48.891635,10384.615384615385,19,12,2024,17
160000.0,25.0,1.0,2.324241,48.888515,6400.0,27,12,2024,17
380000.0,46.0,2.0,2.378757,48.879784,8260.869565217392,20,12,2024,19
160730.0,18.0,1.0,2.337711,48.886778,8929.444444444445,18,12,2024,18
650000.0,82.0,5.0,2.402462,48.862288,7926.829268292683,18,12,2024,20
325000.0,39.0,2.0,2.39959,48.877259,8333.333333333334,16,12,2024,19
608910.0,57.0,3.0,2.384287,48.86758,10682.631578947368,27,12,2024,20
665000.0,89.0,3.0,2.335987,48.89555,7471.91011235955,27,12,2024,18
205000.0,25.0,2.0,2.362293,48.893478,8200.0,13,12,2024,18
720000.0,77.0,3.0,2.367589,48.870641,9350.64935064935,30,12,2024,10
250000.0,20.0,1.0,2.340355,48.864167,12500.0,20,12,2024,1
443000.0,43.0,2.0,2.368532,48.871292,10302.32558139535,30,12,2024,10
345000.0,53.0,2.0,2.407492,48.872977,6509.433962264151,26,12,2024,20
154000.0,15.0,1.0,2.349941,48.868822,10266.666666666666,30,12,2024,2
330000.0,33.0,2.0,2.384975,48.875259,10000.0,19,12,2024,19
186000.0,27.0,2.0,2.322175,48.892493,6888.888888888889,20,12,2024,17
485000.0,56.0,3.0,2.361242,48.856906,8660.714285714286,18,12,2024,4
250000.0,30.0,2.0,2.317588,48.884287,8333.333333333334,18,12,2024,17
594800.0,73.0,3.0,2.398495,48.87236,8147.945205479452,31,12,2024,20
170000.0,32.0,2.0,2.352833,48.884652,5312.5,12,12,2024,18
310000.0,35.0,1.0,2.398272,48.866307,8857.142857142857,17,12,2024,20
480000.0,49.0,2.0,2.318868,48.889043,9795.918367346938,18,12,2024,17
428765.0,44.0,3.0,2.34065,48.873034,9744.65909090909,17,12,2024,9
885490.0,101.0,3.0,2.352324,48.874606,8767.227722772277,31,12,2024,10
360000.0,29.0,1.0,2.293326,48.878254,12413.793103448275,17,12,2024,17
560200.0,56.0,3.0,2.294768,48.884437,10003.57142857143,16,12,2024,17
449000.0,75.0,3.0,2.359936,48.885199,5986.666666666667,20,12,2024,18
170000.0,30.0,1.0,2.404113,48.876813,5666.666666666667,30,12,2024,19
510000.0,52.0,2.0,2.317984,48.885679,9807.692307692309,19,12,2024,17
290000.0,28.0,1.0,2.290726,48.876161,10357.142857142857,19,12,2024,17
1042100.0,65.0,4.0,2.343884,48.881119,16032.307692307691,18,12,2024,9
400000.0,49.0,2.0,2.398657,48.863337,8163.265306122449,19,12,2024,20
228000.0,31.0,1.0,2.371197,48.871819,7354.8387096774195,20,12,2024,10
325000.0,37.0,2.0,2.395566,48.873815,8783.783783783783,19,12,2024,20
248800.0,27.0,1.0,2.343437,48.894983,9214.814814814816,27,12,2024,18
655000.0,52.0,2.0,2.358,48.857342,12596.153846153846,20,12,2024,4
530000.0,74.0,4.0,2.402462,48.862288,7162.1621621621625,23,12,2024,20
310000.0,25.0,2.0,2.406053,48.854085,12400.0,23,12,2024,20
880000.0,87.0,4.0,2.375958,48.873739,10114.942528735632,30,12,2024,19
790000.0,113.0,6.0,2.384231,48.869706,6991.150442477876,23,12,2024,20
402000.0,41.0,2.0,2.365014,48.86245,9804.878048780487,27,12,2024,3
220000.0,34.0,2.0,2.363524,48.880239,6470.588235294118,20,12,2024,10
562960.0,65.0,3.0,2.401218,48.850516,8660.923076923076,17,12,2024,20
395000.0,38.0,3.0,2.356894,48.885882,10394.736842105263,31,12,2024,18
1393600.0,85.0,3.0,2.30927,48.866362,16395.29411764706,31,12,2024,8
346000.0,47.0,3.0,2.406375,48.857136,7361.702127659574,30,12,2024,20
255000.0,47.0,3.0,2.358433,48.885011,5425.531914893617,13,12,2024,18
183000.0,23.0,2.0,2.288636,48.880708,7956.521739130435,19,12,2024,17
255000.0,44.0,2.0,2.35892,48.890538,5795.454545454545,26,12,2024,18
565000.0,63.0,3.0,2.375121,48.883758,8968.253968253968,26,12,2024,19
480850.0,53.0,2.0,2.321711,48.893639,9072.641509433963,16,12,2024,17
280000.0,33.0,1.0,2.372554,48.882041,8484.848484848484,23,12,2024,19
507000.0,40.0,2.0,2.354058,48.863564,12675.0,19,12,2024,3
300000.0,32.0,2.0,2.347426,48.89077,9375.0,20,12,2024,18
1161600.0,70.0,2.0,2.365982,48.863299,16594.285714285714,19,12,2024,3
727000.0,70.0,3.0,2.334282,48.884387,10385.714285714286,30,12,2024,18
285000.0,42.0,2.0,2.378428,48.899196,6785.714285714285,19,12,2024,19
980000.0,117.0,4.0,2.291299,48.886412,8376.068376068377,30,12,2024,17
180000.0,25.0,1.0,2.341491,48.878357,7200.0,18,12,2024,9
180000.0,28.0,1.0,2.32271,48.885457,6428.571428571428,13,12,2024,17
860000.0,80.0,3.0,2.34673,48.871669,10750.0,17,12,2024,9
510000.0,64.0,4.0,2.359695,48.885048,7968.75,13,12,2024,18
236000.0,38.0,1.0,2.343701,48.890742,6210.526315789473,23,12,2024,18
382000.0,44.0,3.0,2.340625,48.896686,8681.818181818182,20,12,2024,18
200000.0,23.0,2.0,2.336725,48.891636,8695.652173913044,20,12,2024,18
555000.0,40.0,2.0,2.341115,48.877191,13875.0,23,12,2024,9
328000.0,62.0,4.0,2.343949,48.890911,5290.322580645161,20,12,2024,18
505000.0,39.0,2.0,2.347585,48.86667,12948.71794871795,20,12,2024,2
240000.0,24.0,1.0,2.347764,48.889979,10000.0,27,12,2024,18
240660.0,29.0,2.0,2.34034,48.892446,8298.620689655172,30,12,2024,18
500000.0,67.0,3.0,2.39967,48.871084,7462.686567164179,23,12,2024,20
500000.0,43.0,2.0,2.325796,48.890238,11627.906976744185,28,12,2024,17
395000.0,50.0,2.0,2.348573,48.878778,7900.0,19,12,2024,9
823500.0,90.0,4.0,2.345967,48.892477,9150.0,20,12,2024,18
100000.0,24.0,1.0,2.360165,48.893618,4166.666666666667,27,12,2024,18
889600.0,66.0,4.0,2.33991,48.882964,13478.787878787878,17,12,2024,18
120000.0,40.0,2.0,2.364988,48.849888,3000.0,18,12,2024,4
535000.0,52.0,4.0,2.35478,48.876297,10288.461538461539,23,12,2024,10
379990.0,45.0,2.0,2.324426,48.890155,8444.222222222223,20,12,2024,17
161750.0,25.0,2.0,2.390392,48.858924,6470.0,16,12,2024,20
190000.0,33.0,1.0,2.400526,48.872712,5757.575757575758,16,12,2024,20
435000.0,36.0,2.0,2.314954,48.886714,12083.333333333334,23,12,2024,17
392350.0,33.0,1.0,2.361158,48.861123,11889.39393939394,30,12,2024,3
590020.0,63.0,3.0,2.344836,48.889651,9365.396825396825,30,12,2024,18
1100000.0,89.0,4.0,2.338399,48.889844,12359.550561797752,23,12,2024,18
514570.0,50.0,1.0,2.351724,48.862491,10291.4,17,12,2024,3
230000.0,24.0,1.0,2.360106,48.870906,9583.333333333334,30,12,2024,10
222700.0,27.0,1.0,2.406067,48.851172,8248.148148148148,27,12,2024,20
222700.0,23.0,2.0,2.406067,48.851172,9682.608695652174,27,12,2024,20
325000.0,39.0,1.0,2.367164,48.871126,8333.333333333334,30,12,2024,10
343000.0,27.0,2.0,2.361085,48.860461,12703.703703703704,16,12,2024,3
169000.0,21.0,1.0,2.401826,48.85838,8047.619047619048,30,12,2024,20
345000.0,35.0,2.0,2.288601,48.882584,9857.142857142857,27,12,2024,17
192800.0,25.0,1.0,2.365515,48.881807,7712.0,20,12,2024,10
721400.0,67.0,3.0,2.34767,48.874138,10767.164179104477,20,12,2024,9
256700.0,20.0,1.0,2.358401,48.870614,12835.0,27,12,2024,10
385000.0,65.0,3.0,2.389481,48.886851,5923.076923076923,19,12,2024,19
415000.0,43.0,2.0,2.357975,48.864278,9651.162790697674,30,12,2024,3
